# BEAST v1.6.1, Build r3651
# Generated Sun Nov 08 18:54:00 EST 2015 [seed=1447026808856]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(Felis/Lynx/Puma)	tmrca(Lion/Leopard)	tmrca(untitled3)	yule.birthRate	kappa	alpha	ucld.mean	ucld.stdev	meanRate	coefficientOfVariation	covariance	treeLikelihood	speciation
15400	-8128.825431807542	-27.778811629442693	-8101.0466201781	31.830534589698672	7.110286506114542	3.8587820389335294	7.644094443864303	0.026694677335155174	1.8933133625645027	0.48553314337070713	0.023961050560228	0.029952370605174295	0.02358419214901726	0.02656816869767317	0.14976596923624158	-8101.0466201781	-24.76198511167424
15600	-8127.315838811498	-25.908547315401425	-8101.407291496096	25.396564587877254	7.646456751150993	4.065775192107607	7.646456751150993	0.07256949460259376	1.8933133625645027	0.48553314337070713	0.025483848470413878	0.008889079925443799	0.025441018154682617	0.009093113722135206	-0.2537826923181536	-8101.407291496096	-22.84322174830624
15800	-8128.471168465483	-26.05952338589907	-8102.411645079584	26.747633978912177	6.9436702405348845	3.848944780124516	6.9436702405348845	0.04359305424378254	1.8933133625645027	0.48553314337070713	0.025483848470413878	0.008115923381137409	0.02547787901762748	0.008002448790520759	-0.009283892988333006	-8102.411645079584	-23.098318556694647
16000	-8126.834012404566	-27.794202503002396	-8099.039809901564	33.77453027322225	8.197664862847972	4.407093444960625	9.111572474703616	0.05612787768809337	1.8933133625645027	0.48553314337070713	0.02011120422010911	0.07600316103762095	0.01938301570368403	0.061816723991745724	-0.22411347425118971	-8099.039809901564	-24.137568482903387
16200	-8128.176948963788	-27.249105210751125	-8100.927843753037	31.13438496003366	8.121426970267164	4.346613687084819	8.121426970267164	0.04407504521532988	1.8933133625645027	0.48553314337070713	0.02158842874913939	0.05959310157146025	0.02172868243716317	0.03663993695059149	-0.2275211312702581	-8100.927843753037	-23.719346387657055
16400	-8131.364298366754	-28.18094135561264	-8103.183357011141	29.756914721586373	8.109273952517125	3.850068943547053	8.109273952517125	0.09936086337441512	2.012250477894915	0.48553314337070713	0.02384667938847087	0.09046251502175641	0.02432813713417666	0.07671739450537225	-0.01791517759883977	-8103.183357011141	-24.687304107087755
16600	-8127.406062499686	-26.39409929487669	-8101.01196320481	26.304416709354737	7.110216322251385	3.2634791226371256	7.110216322251385	0.06462248352974678	2.012250477894915	0.48553314337070713	0.024685209540378082	0.14096384109575197	0.02421838443015591	0.09268197283632595	-0.035588016095250176	-8101.01196320481	-22.910443386196338
16800	-8127.406264988312	-27.1688480896065	-8100.237416898705	29.111219155711215	6.708250584900032	3.096467328772747	6.708250584900032	0.06575312920224351	2.012250477894915	0.48451897193182697	0.025883019554435508	0.22478095644647078	0.025352495587421333	0.1764643740234702	0.32671934227769206	-8100.237416898705	-23.29961030982465
17000	-8125.741935465712	-26.220919750548646	-8099.521015715163	22.85303630001744	6.1888028329948535	3.0102853440134165	6.1888028329948535	0.06575312920224351	2.012250477894915	0.48451897193182697	0.028055471429681813	0.22478095644647078	0.027098678324343508	0.1634569404812531	-0.17907754321996916	-8099.521015715163	-22.102568197234632
17200	-8126.730958535673	-26.91994281881506	-8099.8110157168585	23.24646481911385	5.442612987001052	3.7534612158233296	6.035352102919873	0.09412482228386486	2.012250477894915	0.48451897193182697	0.0286995061654342	0.22478095644647078	0.026543122405735	0.20164190811244592	-0.2450636975424738	-8099.8110157168585	-22.49121896159211
17400	-8125.567841004719	-27.712042411535545	-8097.855798593184	26.54952186517034	5.640171799967732	4.141610883892009	6.974735858770751	0.08693051214960504	2.012250477894915	0.48451897193182697	0.027602302586024318	0.22478095644647078	0.025287463461822177	0.18506671032478614	-0.004006118087728702	-8097.855798593184	-23.375029506253064
17600	-8125.984932408459	-26.72718146586053	-8099.257750942598	21.088056822647196	4.964221094325904	3.7851464983490715	6.24626961504757	0.08693051214960504	2.012250477894915	0.48451897193182697	0.027602302586024318	0.2963040007522077	0.029430468263396813	0.19083705778608678	-0.08248436936577866	-8099.257750942598	-21.578995347904474
17800	-8123.147746151035	-26.72358749939785	-8096.424158651637	21.254503879268466	5.226734217044726	3.5579323474852522	6.113138064230755	0.08559180366950735	2.012250477894915	0.48451897193182697	0.02936502124715977	0.2963040007522077	0.031664150569527635	0.19517477003963724	0.25866892087002147	-8096.424158651637	-21.85701182835608
18000	-8128.690404543728	-25.331340492887797	-8103.35906405084	18.75258265990219	5.992976211645144	2.8594434989359763	5.992976211645144	0.12345529206584202	2.012250477894915	0.48451897193182697	0.03504325052753119	0.13895494516491036	0.03697540364593052	0.1353986333727173	-0.1415601792911924	-8103.35906405084	-21.250912845207893
18200	-8127.432519400866	-25.953925522977073	-8101.478593877889	18.254842433385083	4.837987872382538	2.930485888143197	5.239060542677466	0.10592027438901128	2.012250477894915	0.48451897193182697	0.03504325052753119	0.15463541176371318	0.03465141787803127	0.17552085551108396	-0.08382678589221093	-8101.478593877889	-20.79649471358111
18400	-8131.850970621889	-26.050512482801377	-8105.800458139088	19.667022866292857	6.128801894582957	3.035056562980656	6.128801894582957	0.12787121351932462	2.4822932147102295	0.48451897193182697	0.03708401349717138	0.15463541176371318	0.039085620400931206	0.13491034920213577	-0.25482815755625765	-8105.800458139088	-21.94248600211518
18600	-8129.939521285679	-27.590765688871294	-8102.348755596808	24.977297025897215	7.02262922755226	3.085752642238077	7.02262922755226	0.12787121351932462	2.4822932147102295	0.48451897193182697	0.027314617480389377	0.15463541176371318	0.026484233272911144	0.12069829406458363	-0.109469748395474	-8102.348755596808	-23.79059475703479
18800	-8128.751057694422	-26.283438293262147	-8102.46761940116	18.572956858477607	5.049079971497029	2.9308928181867224	5.1155187671570745	0.12787121351932462	2.4822932147102295	0.48451897193182697	0.0363296493116108	0.15463541176371318	0.03510186944626958	0.0886471203701628	0.029684376102296763	-8102.46761940116	-21.194494608259102
19000	-8123.859476037234	-26.611076072241147	-8097.248399964993	18.96270886332243	5.267494520440121	3.0921298090274147	6.105497770393793	0.04468894829658143	2.094832009667521	0.48451897193182697	0.03157647989852629	0.15463541176371318	0.03254160367452676	0.1306584094744051	-0.01271013209436526	-8097.248399964993	-22.011571818924516
19200	-8125.206184507271	-25.92073758394016	-8099.285446923331	17.81363773623355	5.696777933963494	2.981378642939027	6.2376929112279536	0.12146606606887195	2.094832009667521	0.48451897193182697	0.032768355684242384	0.2704092536939307	0.037254808526077786	0.22523420919481596	0.44019430118734365	-8099.285446923331	-21.292379937341906
19400	-8127.107483108025	-25.547918535757077	-8101.559564572268	17.210870292139923	5.851598610887144	2.72068660440219	6.276199106464159	0.12146606606887195	2.094832009667521	0.48451897193182697	0.035458106666956	0.2704092536939307	0.03441712802282631	0.22032879627908883	-0.6675421652227587	-8101.559564572268	-20.82925114501018
19600	-8129.26774458259	-27.121749353189127	-8102.145995229401	24.530008291773136	7.574931687443322	3.7279974890497845	7.868147963996332	0.10504600599651512	2.094832009667521	0.48451897193182697	0.02588557481827681	0.24415309519405665	0.02484416940692475	0.2350930942803226	-0.18523173769370418	-8102.145995229401	-23.341633820410944
19800	-8124.5057115854215	-26.168149746459115	-8098.337561838963	22.414472096818308	7.726535995722812	3.856033318305298	8.76162969024033	0.08732326400201854	2.094832009667521	0.48451897193182697	0.02588557481827681	0.24415309519405665	0.02595991049876406	0.2523489393438722	0.07660462046557241	-8098.337561838963	-22.33862775265485
20000	-8127.249250454054	-26.34897959649137	-8100.900270857563	22.41888177441977	7.658575769894042	3.1292006976841202	7.658575769894042	0.09355269937784927	2.094832009667521	0.48451897193182697	0.033386725844673525	0.3653993360262336	0.03309613521848842	0.33858397466469387	-0.359610835956636	-8100.900270857563	-22.025749924530082
20200	-8128.92690959331	-26.70845490801633	-8102.218454685293	23.00313439126797	7.756254492286774	3.2956046726451005	8.167497064107442	0.0482318495311118	2.094832009667521	0.49369413936260886	0.03170093994395532	0.3653993360262336	0.02796911095077811	0.24483748539039665	-0.3140800911096979	-8102.218454685293	-22.43240108040997
20400	-8129.654540399653	-26.913623209544376	-8102.740917190109	21.147880406396286	8.189678445545761	3.3403597828902996	8.189678445545761	0.0548177201834378	2.094832009667521	0.49369413936260886	0.03170093994395532	0.46807905566206115	0.026156721676530877	0.22771933366426442	0.42596591569608505	-8102.740917190109	-22.15300088491895
20600	-8127.127259356865	-26.16966910657981	-8100.957590250285	16.357020271366974	6.803726370005335	2.281981771881562	6.803726370005335	0.057261541117738346	2.094832009667521	0.49369413936260886	0.04134261307266338	0.46807905566206115	0.03878953181479571	0.3119863961636214	-0.6982413241309869	-8100.957590250285	-20.79638174037863
20800	-8125.1152148326155	-26.202919130827137	-8098.912295701788	16.596311522040395	7.786479241981844	2.5659508112574523	7.786479241981844	0.057261541117738346	2.094832009667521	0.49369413936260886	0.03700885501197786	0.45849801896787135	0.03684867413439684	0.3395548734007625	0.7250728017880189	-8098.912295701788	-21.115094201730933
21000	-8129.118794798876	-29.22751143240888	-8099.891283366466	24.999353886838385	9.12524645642984	3.566571959612119	9.12524645642984	0.11465617875993529	2.094832009667521	0.49369413936260886	0.029910886516142127	0.45849801896787135	0.02670080140575175	0.3381463321659536	0.45220609480329954	-8099.891283366466	-23.787812608749405
21200	-8124.098202856237	-25.624559830373283	-8098.473643025864	16.84907280142964	6.4558424485295385	2.5189341237662184	6.4558424485295385	0.11465617875993529	2.094832009667521	0.49369413936260886	0.042278635726661844	0.4946525624030878	0.03858728339284355	0.30504048931878897	0.23928973845306087	-8098.473643025864	-20.35730628917812
21400	-8124.2761834601515	-25.68519715117492	-8098.590986308976	16.740428986273944	6.617389041359441	2.748187843960751	6.617389041359441	0.1223899025361545	2.094832009667521	0.49369413936260886	0.03700774158489006	0.4946525624030878	0.03431478265692581	0.3117303002671573	0.40822587248932146	-8098.590986308976	-20.697431430555024
21600	-8122.840473126622	-26.111483651223764	-8096.7289894753985	17.27439128428338	5.925620044699398	2.365614716090565	5.925620044699398	0.07844453217167924	2.184296047788013	0.49369413936260886	0.04299272610381496	0.4946525624030878	0.03850322532920204	0.28904531245048565	0.14504922625054142	-8096.7289894753985	-20.356143690664815
21800	-8125.575344126645	-26.101430137994576	-8099.473913988651	17.967358647700927	6.552487593337054	2.6197006061381454	6.552487593337054	0.11495961919086205	2.184296047788013	0.49369413936260886	0.0343637898604519	0.4298502417222125	0.033223223933829635	0.19398469281782935	-0.020049056326373504	-8099.473913988651	-21.13209304806562
22000	-8128.913331806506	-26.400812030641262	-8102.512519775864	19.175340662096545	6.185767046949342	2.6137825022995442	6.185767046949342	0.09304220299854292	2.184296047788013	0.49369413936260886	0.035246173465826945	0.5503455131338173	0.03736984473048652	0.3332181629066825	0.25413294168259315	-8102.512519775864	-20.909243175529596
22200	-8130.092640095492	-25.59986345488516	-8104.492776640607	15.560896466691098	5.5238626448877	2.599976886665697	5.5238626448877	0.08438642235844969	1.9965998223490167	0.49369413936260886	0.033721563960631085	0.43159470969950253	0.03704134030769473	0.2278193043654361	0.13402963893506456	-8104.492776640607	-20.061797363112184
22400	-8125.872779902808	-26.263504675051	-8099.609275227757	17.91558377427393	6.353159691064186	2.526032926179245	6.353159691064186	0.04092984673498605	1.9965998223490167	0.49369413936260886	0.03435674428409695	0.13952590669601977	0.0349945992155057	0.12905819143571767	-0.33052955693080555	-8099.609275227757	-22.067236019489798
22600	-8129.900650424272	-29.17815614760601	-8100.722494276665	34.028600215724225	9.213472619395715	4.682557144072896	9.213472619395715	0.06931643753584106	1.9965998223490167	0.49369413936260886	0.021471364802247195	0.11340067870063271	0.020412661796454058	0.11069245324648855	0.07586823401590163	-8100.722494276665	-24.307194249716474
22800	-8126.053570393123	-24.959590754608	-8101.093979638515	17.387774907779818	5.60585255041284	3.1980088138157194	5.60585255041284	0.06931643753584106	1.9965998223490167	0.49369413936260886	0.033319344560888295	0.13285097371128887	0.03402731042682012	0.10609652089087268	0.15045781350872417	-8101.093979638515	-20.833363812476808
23000	-8123.164998916775	-24.938376113573995	-8098.226622803201	19.74800566070539	6.623336927787546	2.8765474675263603	6.623336927787546	0.06929491641430577	1.9965998223490167	0.49369413936260886	0.02873800725706576	0.1126963725279358	0.02970129573916991	0.12013161713987608	-0.2915469418608786	-8098.226622803201	-21.243135709199848
23200	-8125.983332628262	-25.460419965277627	-8100.522912662985	21.576220784990173	6.935597560479221	3.0724109813032445	6.935597560479221	0.08259693286809991	1.9965998223490167	0.49369413936260886	0.030001410083062417	0.1656259666024543	0.02852867493227013	0.1332617711277818	0.03138166923019287	-8100.522912662985	-21.801391087875643
23400	-8124.704367311673	-25.700431179926277	-8099.003936131747	18.896184215078293	5.930798122297742	2.557032933533161	5.930798122297742	0.09796403610813459	1.9965998223490167	0.49369413936260886	0.03508426729291703	0.1656259666024543	0.030624244221445038	0.12440778897314293	-0.27075718418268224	-8099.003936131747	-21.228813823633573
23600	-8132.7029750798865	-26.286243856192996	-8106.416731223693	24.26489892421883	6.567234902679102	3.527225533732071	6.710892573245518	0.09796403610813459	1.9965998223490167	0.49369413936260886	0.02696218067907643	0.03583003404265134	0.026832556612887883	0.023909391916301738	-0.5010958451820947	-8106.416731223693	-23.110559286697082
23800	-8125.122781401248	-25.570429473817683	-8099.55235192743	21.565633999672468	6.368941580510592	3.9533636703706048	6.710892573245518	0.09796403610813459	1.9965998223490167	0.49369413936260886	0.027238044680526638	0.058357496548512175	0.026699446558404123	0.04832998232954625	0.13092380709806983	-8099.55235192743	-22.24621133629913
24000	-8125.6019126040555	-25.22993352209553	-8100.37197908196	19.381013523760654	5.9582564658612664	3.454974899590503	6.015005153234795	0.10884222307039615	1.9965998223490167	0.49369413936260886	0.03323255805703289	0.12272369900967413	0.034538484316607485	0.08258985782721229	0.21868726132450694	-8100.37197908196	-21.486440014212732
24200	-8128.486979194474	-26.929923045802248	-8101.557056148672	25.83996326921743	7.340063123490705	3.6605800669624085	7.340063123490705	0.10884222307039615	1.9965998223490167	0.49369413936260886	0.02521111145006768	0.11070174749961623	0.024123175817243568	0.08130825258533718	-0.290611758755934	-8101.557056148672	-23.626917989771634
24400	-8126.247429802523	-26.44904480931844	-8099.798384993204	22.430086795116832	5.653908044961647	3.7802315452402806	6.82295408882947	0.047333387863010556	1.9965998223490167	0.49369413936260886	0.033215259482586655	0.18624531774060735	0.031607409039340804	0.12457823815339183	-0.16902036123983008	-8099.798384993204	-22.32405597600627
24600	-8124.132171685739	-25.989532009611732	-8098.142639676127	21.75045095734118	6.707815741567188	4.143949503321785	7.30648154516973	0.04445253813343257	1.9965998223490167	0.49369413936260886	0.027933690791136386	0.1440830389467993	0.027372646109895305	0.1287084000035728	-0.07187841681322633	-8098.142639676127	-22.463381480440177
24800	-8126.885035641099	-26.768323420322005	-8100.116712220777	24.027575060420446	6.797916044965249	4.255974709991098	7.918029550381761	0.03837694620548429	1.9965998223490167	0.49369413936260886	0.028600156516718704	0.20007468449958515	0.02593974978286441	0.18766446860652028	-0.34860292940993576	-8100.116712220777	-23.044774678075157
25000	-8125.121475779395	-26.730940664237295	-8098.390535115158	18.406434900908216	5.477434761994309	3.649274675007188	6.379968510773354	0.03837694620548429	1.9965998223490167	0.49369413936260886	0.03549498466372086	0.20007468449958515	0.03148117393351934	0.18709083575468835	0.09122540130469864	-8098.390535115158	-22.41267718022551
25200	-8126.66960491441	-25.274441944685194	-8101.395162969725	16.97013176104103	4.921497213870502	3.3615618050550533	5.6146208636865715	0.09787367611139709	1.9965998223490167	0.49369413936260886	0.03853296655985884	0.10370215242040472	0.036793206997456994	0.08663654068626529	-0.28237876450582233	-8101.395162969725	-20.60302246792242
25400	-8127.537743968554	-24.950537606467556	-8102.587206362087	17.934012278917372	6.095131461071124	3.856360420208698	6.452072605663366	0.0837736961461217	1.9965998223490167	0.49369413936260886	0.0335889114368815	0.20210907249914875	0.03344041096451125	0.15152199610879882	-0.5938798760203768	-8102.587206362087	-21.07543679412497
25600	-8124.180479709245	-25.59533942283659	-8098.585140286409	20.590792947609764	5.607685348117847	3.7400588708827005	6.02774736357115	0.0940197503820706	1.9965998223490167	0.49369413936260886	0.033799462042691825	0.16767658705769126	0.032375739905034395	0.14199615947183622	-0.3385428716331537	-8098.585140286409	-21.48955371431241
25800	-8123.751727380428	-26.284129019118268	-8097.46759836131	21.55771887216709	5.1202582804160475	3.6788593575618735	6.106764772100746	0.0940197503820706	1.9965998223490167	0.49369413936260886	0.02911499542892073	0.16767658705769126	0.028756764040978922	0.11971882607445755	-0.11644880574030565	-8097.46759836131	-21.70708426908191
26000	-8124.082376368693	-26.95540227204709	-8097.126974096646	23.093441924513566	5.318261574675333	3.625631177965731	6.093408443213478	0.11704787143684615	1.9965998223490167	0.49369413936260886	0.030912753977033535	0.12473619259650713	0.0311183257147595	0.08223473508061606	-0.02349434294801324	-8097.126974096646	-22.710597036473022
26200	-8127.417148568413	-26.118838165105746	-8101.298310403307	15.817670812475496	3.9454246720022432	3.2141053492222733	4.592671773600088	0.13161078297306122	1.9965998223490167	0.49369413936260886	0.03942897727086702	0.08705093378390036	0.037455063186786396	0.07761566820572711	-0.052303804968923895	-8101.298310403307	-20.00599684446346
26400	-8125.084914457298	-28.823011945047284	-8096.26190251225	24.658500092799727	4.894546196944557	3.4123524778630405	6.173366736795947	0.13161078297306122	1.9965998223490167	0.49369413936260886	0.03135790470506193	0.1750909460834709	0.027806714426631973	0.1683396730781867	0.30797148525484347	-8096.26190251225	-23.92010045187058
26600	-8128.385349187585	-27.46324081087197	-8100.922108376713	18.620330297925108	4.066719538681372	3.079462846660434	4.751324685189842	0.05817783166817325	1.9965998223490167	0.49369413936260886	0.038215174945338326	0.19423734372720003	0.03722864059242678	0.1528282620056371	0.06869180406782437	-8100.922108376713	-21.165011988994348
26800	-8127.335943951881	-27.703727170341743	-8099.632216781539	29.79056860045819	7.6947694620106	3.57420536241019	7.6947694620106	0.08129373883512517	1.9965998223490167	0.49369413936260886	0.023452208512269656	0.22567696731265738	0.022660541554703182	0.11887226974658033	-0.5113581960205742	-8099.632216781539	-23.977296628142085
27000	-8125.6061462343905	-26.465338890369274	-8099.140807344022	25.437070932697907	6.52033151812458	3.5227319702169226	7.418634424203999	0.05073873975729465	1.9965998223490167	0.49369413936260886	0.026526267640594105	0.20470500306027395	0.026232655571174532	0.1499547238549658	0.00583061003972076	-8099.140807344022	-22.76686169952238
