# BEAST v1.6.1, Build r3651
# Generated Sat Jan 02 16:36:19 EST 2016 [seed=1451770534910]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SIV-cpz)	tmrca(SIV-smm)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
79300	-336003.41780694574	-1245.8187316757594	-334757.59907527	3.3290929486087316E8	1.2154150078692712E8	6.27056581743343E7	1.5370099690935317E8	8.1437568925832E7	1.3774236878306437E9	2.82482187743034	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9221291969251503	0.9915007771776013	1.0863861427149208	2.9990978735304262E-9	-106466.03205394308	-110742.27180722172	-117549.29521410521	-1230.5192971314686
79400	-336000.9499189681	-1243.6805901071775	-334757.2693288609	3.188103288080728E8	1.1639412424907038E8	6.005002506475738E7	1.471916408440256E8	7.798862491185446E7	1.3774236878306437E9	2.82482187743034	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9221291969251503	0.9915007771776013	1.0863861427149208	3.1695221286362933E-9	-106466.9604350539	-110741.36731147039	-117548.94158233663	-1228.3259415383422
79500	-336001.1246348571	-1244.444900977028	-334756.6797338801	3.188103288080728E8	1.1639412424907038E8	6.005002506475738E7	1.471916408440256E8	7.791005749522091E7	1.4974645375635953E9	2.82482187743034	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9221291969251503	0.9915007771776013	1.0863861427149208	3.114301634267235E-9	-106467.57007422412	-110740.92891252426	-117548.18074713172	-1229.024252219953
79600	-336010.03821010096	-1251.5774927984123	-334758.4607173026	3.648239350343919E8	1.347045522193987E8	6.949673610501364E7	1.7034695005655655E8	9.016640209280291E7	1.4974645375635953E9	2.82482187743034	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9221291969251503	0.9915007771776013	1.0863861427149208	2.690973730253654E-9	-106466.36586999704	-110743.17464003972	-117548.92020726584	-1236.3027997625409
79700	-336029.4423325457	-1271.5929804622954	-334757.8493520834	5.228207597134005E8	1.931363792472099E8	9.949672101193982E7	2.440992076291228E8	1.2920423464179854E8	1.920733504635778E9	2.82482187743034	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9221291969251503	0.9915007771776013	1.0863861427149208	1.877921571656648E-9	-106467.2360802824	-110741.50849429378	-117549.10477750725	-1256.428731403158
79800	-336033.46000703925	-1271.5834840346604	-334761.8765230046	5.260789653541272E8	1.9313288949701917E8	9.954701244251831E7	2.440260836908736E8	1.2923936240150139E8	1.920733504635778E9	2.82482187743034	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9221291969251503	0.9915007771776013	1.0863861427149208	1.877921571656648E-9	-106469.28835483971	-110742.35522238699	-117550.23294577791	-1256.419234975523
79900	-336035.22300514905	-1271.7327157264885	-334763.49028942257	5.360456979042522E8	1.9313288949701917E8	9.955008222605601E7	2.4404266277916813E8	1.2923936240150139E8	1.920733504635778E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9221291969251503	0.9915007771776013	1.0863861427149208	1.877921571656648E-9	-106471.03385688558	-110743.20369771218	-117549.25273482481	-1256.5695186759383
80000	-336036.1298448082	-1273.017525567971	-334763.11231924023	5.436756525079757E8	1.9311617172487944E8	9.945917709788656E7	2.4396089249759033E8	1.2923936240150139E8	1.6311837962472022E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9376484734725862	0.9932258207928233	1.0691386047280116	1.877921571656648E-9	-106470.20719226985	-110742.74849195736	-117550.15663501297	-1258.0177296575794
80100	-336037.6104541477	-1275.544407222433	-334762.06604692526	5.473492024589177E8	2.063508140267352E8	1.0620770712761696E8	2.6068002647279605E8	1.3809639761210266E8	1.9771785868802776E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9376484734725862	0.9932258207928233	1.0691386047280116	1.7574780425674222E-9	-106468.71942605377	-110748.22869814308	-117545.11792272843	-1260.4184659277123
80200	-336037.2370574134	-1276.2708998803719	-334760.966157533	5.473492024589177E8	2.0633508311059433E8	1.0620770712761696E8	2.6068002647279605E8	1.380022334107384E8	1.799283256224268E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9322545068195179	0.9986197874458915	1.0691386047280116	1.7574780425674222E-9	-106468.04209858913	-110747.45384061162	-117545.47021833227	-1261.2392410634045
80300	-336021.3612575391	-1260.9814503789514	-334760.3798071601	4.2425136671874666E8	1.5911522435483417E8	8.186042436724663E7	2.0092117764567897E8	1.0636630519719933E8	1.799283256224268E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9322545068195179	0.9986197874458915	1.0691386047280116	2.280194790963023E-9	-106467.2898689093	-110747.07722416487	-117546.01271408598	-1245.6896709201208
80400	-336021.65316981246	-1263.1944442717086	-334758.4587255407	4.418045723066778E8	1.643905812137082E8	8.454011323893243E7	2.0742079828563654E8	1.0984819044959627E8	1.9861030783719978E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9242557454096779	1.0066185488557315	1.0691386047280116	2.221908593980398E-9	-106466.13250064291	-110746.50575010797	-117545.82047478983	-1247.8297471667954
80500	-336025.9378134142	-1262.6855711950486	-334763.25224221917	4.4185776076936895E8	1.6184854373955184E8	8.454011323893243E7	2.0740064226825333E8	1.0987178976609069E8	1.8607862247036018E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9242557454096779	1.0066185488557315	1.0691386047280116	2.221908593980398E-9	-106465.85092271845	-110748.09898085929	-117549.3023386414	-1247.3860494570497
80600	-336032.59358037286	-1268.8664992764552	-334763.7270810964	4.949631079224881E8	1.8130055718059656E8	9.458085717065549E7	2.3232740396699002E8	1.2307689796132341E8	1.8607862247036018E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9242557454096779	1.0066185488557315	1.0691386047280116	1.9835166303427645E-9	-106466.82371022558	-110746.11604128049	-117550.78732959033	-1253.6803592515178
80700	-336027.7389535605	-1269.1137449437695	-334758.6252086167	4.949631079224881E8	1.8130055718059656E8	9.462076595831645E7	2.3232740396699002E8	1.2307689796132341E8	2.1000590791254675E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9242557454096779	1.0066185488557315	1.0691386047280116	1.9835166303427645E-9	-106465.95403753042	-110742.41533838892	-117550.2558326974	-1253.806638541447
80800	-336023.1680497337	-1264.0655094457622	-334759.1025402879	4.4882978034587675E8	1.6487561695846882E8	8.604967224476652E7	2.1124949087468463E8	1.1195603896458212E8	1.9894977507260895E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9242557454096779	1.0066185488557315	1.0691386047280116	2.1978448409848698E-9	-106465.48391282701	-110743.21726192233	-117550.4013655385	-1248.7099829890838
80900	-336023.48025663453	-1264.6208303105782	-334758.85942632396	4.4882978034587675E8	1.6487561695846882E8	8.604967224476652E7	2.1124949087468463E8	1.1195603896458212E8	2.117948661494289E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9242557454096779	1.0066185488557315	1.0691386047280116	2.1978448409848698E-9	-106465.32433083566	-110743.15769494807	-117550.37740054021	-1249.2027380664695
81000	-336028.41098082927	-1270.1146728027443	-334758.29630802653	5.0800067017430156E8	1.8465181486787623E8	9.634829007190464E7	2.365323038818916E8	1.2535518888181542E8	2.117948661494289E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9242557454096779	1.0066185488557315	1.0691386047280116	1.962918367004293E-9	-106462.91159604644	-110743.62188186636	-117551.76283011374	-1254.809512447599
81100	-336025.8248657561	-1270.0449625032122	-334755.7799032529	5.163457563643687E8	1.8465181486787623E8	9.634829007190464E7	2.365323038818916E8	1.2535518888181542E8	2.117948661494289E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9242557454096779	1.0066185488557315	1.0691386047280116	1.962918367004293E-9	-106461.39793566357	-110743.04976399055	-117551.33220359878	-1254.739802148067
81200	-336021.7643118959	-1264.2430845217837	-334757.5212273741	4.676758960561133E8	1.6741149482103845E8	8.726666644870242E7	2.1423717693172872E8	1.1353312587254362E8	1.8039218278480666E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9242557454096779	1.0066185488557315	1.0691386047280116	2.154243232754782E-9	-106463.91321924691	-110741.65445945806	-117551.95354866912	-1249.0054949283297
81300	-336022.19545274327	-1265.4780221275794	-334756.7174306157	4.6753271274886453E8	1.6741149482103845E8	8.723492812365867E7	2.1423717693172872E8	1.1353840759132999E8	2.175106456286891E9	2.821922062999985	3.243412275299831	3.567216333308223	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9242557454096779	0.9907380021973196	1.0850221147278414	2.148886386300121E-9	-106463.88165874263	-110741.21359970323	-117551.62217216982	-1250.0558052693357
81400	-336019.98055444256	-1264.2366437812266	-334755.7439106613	4.6753271274886453E8	1.6741149482103845E8	8.723347667667805E7	2.1429493493126133E8	1.1353819960277471E8	1.820355627184036E9	2.821922062999985	3.243412275299831	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9242557454096779	0.9907380021973196	1.0850221147278414	2.135452026791869E-9	-106463.2396807884	-110740.38770632599	-117552.1165235469	-1249.0037307707937
81500	-336022.2362971589	-1264.1937094293783	-334758.0425877295	4.682037031748292E8	1.6730827568910846E8	8.735192356489876E7	2.1416280937331057E8	1.1346819655778416E8	1.7932161829405699E9	2.821922062999985	3.243412275299831	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9014454851952268	1.0135482624117707	1.0850221147278414	2.1709851090712103E-9	-106463.96990057013	-110741.46330008327	-117552.60938707611	-1248.9593313598762
81600	-336032.3258751951	-1274.049206796108	-334758.276668399	5.349700378336064E8	1.949379695619982E8	1.0169064326639459E8	2.4953017442187533E8	1.327148184984604E8	2.556269198063471E9	2.821922062999985	3.243412275299831	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9014454851952268	1.031710233760858	1.0668567543189762	1.8632787443182806E-9	-106465.49079527274	-110742.09865388456	-117550.6872192417	-1258.612981120339
81700	-336040.5628225263	-1280.7137559689686	-334759.84906655736	5.9396123044642E8	2.2501452802071372E8	1.1738027306903483E8	2.880296463055512E8	1.5323830229013148E8	2.3577964413356233E9	2.821922062999985	3.243412275299831	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9014454851952268	1.031710233760858	1.0668567543189762	1.6142236607584671E-9	-106467.13290319151	-110745.00521551761	-117547.71094784825	-1265.501691755054
81800	-336034.0139503165	-1275.6148120407258	-334758.3991382758	5.451437383323369E8	2.04686254251099E8	1.06775898555582E8	2.620084575611269E8	1.3939443990335256E8	2.3577964413356233E9	2.821922062999985	3.243412275299831	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9093658617238031	1.031710233760858	1.0589348998324735	1.7745391671482257E-9	-106464.8442823055	-110744.10721576332	-117549.44764020703	-1260.3081558840493
81900	-336026.09784970054	-1265.6291443436203	-334760.46870535694	4.988236904235514E8	1.7192716313343906E8	8.459234567329499E7	2.2015056098780861E8	1.1708500259015018E8	1.6758967087238474E9	2.821922062999985	3.243412275299831	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9093658617238031	1.031710233760858	1.0589348998324735	2.1192062808412226E-9	-106462.36069960226	-110746.09445873329	-117552.01354702134	-1250.4865439311657
82000	-336023.95971612475	-1266.9054980273852	-334757.05421809736	4.7291038839590603E8	1.7192716313343906E8	8.45401142529526E7	2.2015056098780861E8	1.1712549251282348E8	2.2665931029681473E9	2.821922062999985	3.243412275299831	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9093658617238031	0.9736346471797447	1.1170213234329152	2.106729662393749E-9	-106463.92375401492	-110742.72472476614	-117550.40573931632	-1251.4668670129086
82100	-336021.5384158001	-1266.919231545642	-334754.61918425444	4.728053505861171E8	1.6977355041302422E8	8.45401142529526E7	2.1815495132410556E8	1.1712549251282348E8	2.2665931029681473E9	2.821922062999985	3.243412275299831	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9458079139749876	0.9736346471797447	1.080572471022699	2.1360217817171867E-9	-106463.77721357279	-110742.21958958487	-117548.62238109675	-1251.4668060430615
82200	-336021.06159719266	-1266.9041191672807	-334754.15747802536	4.728053505861171E8	1.6977355041302422E8	8.45401142529526E7	2.1815495132410556E8	1.1712549251282348E8	2.2665931029681473E9	2.821922062999985	3.243412275299831	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9458079139749876	0.9736346471797447	1.080572471022699	2.1207644741168927E-9	-106463.32301032083	-110742.73048994025	-117548.10397776424	-1251.4588549900038
82300	-336034.67185885273	-1277.6856219086048	-334756.9862369441	5.878946942074195E8	2.1112021853047714E8	1.0511870171390407E8	2.712577982451567E8	1.4563594832283527E8	2.2665931029681473E9	2.821922062999985	3.243412275299831	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9458079139749876	0.9736346471797447	1.080572471022699	1.6587903352997334E-9	-106460.7420653093	-110746.3238915616	-117549.92028007319	-1262.4858000449556
82400	-336033.14709833486	-1277.665064262827	-334755.48203407205	5.964083429693297E8	2.1112021853047714E8	1.0511870171390407E8	2.712577982451567E8	1.4563594832283527E8	2.2665931029681473E9	2.821922062999985	3.298413392492954	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9416910693632193	0.9736346471797447	1.084690083845815	1.6587903352997334E-9	-106459.82290505887	-110746.34006203656	-117549.31906697662	-1262.4464354513038
82500	-336029.5154269538	-1277.8488597953283	-334751.6665671585	5.90378609543953E8	2.090173087956378E8	1.0405594369445573E8	2.685153614025905E8	1.4416355787778106E8	2.5904207870845323E9	2.821922062999985	3.298413392492954	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9416910693632193	0.9736346471797447	1.084690083845815	1.7246076050085157E-9	-106461.48846511697	-110741.77051198595	-117548.40759005553	-1262.4578165083778
82600	-336033.2532915312	-1277.7975281467106	-334755.45576338447	5.69584815753279E8	2.090173087956378E8	1.0405594369445573E8	2.685153614025905E8	1.4411956634659383E8	1.9058350028211794E9	2.821922062999985	3.298413392492954	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9416910693632193	0.9736346471797447	1.084690083845815	1.7246076050085157E-9	-106461.51501183375	-110745.73874853719	-117548.20200301349	-1262.7133849540965
82700	-336014.6567842434	-1259.906455539841	-334754.75032870355	4.0946356505966896E8	1.4805614180313143E8	7.37073960231112E7	1.9020122617218733E8	1.020862199143501E8	2.0739829336287494E9	2.821922062999985	3.298413392492954	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9416910693632193	0.9736346471797447	1.084690083845815	2.4451383138891474E-9	-106460.86649368818	-110744.04620790783	-117549.83762710755	-1244.3890086603774
82800	-336036.4409366643	-1282.2956603466357	-334754.14527631766	6.268645584756854E8	2.2666521732527918E8	1.1284167434454624E8	2.9107712954565585E8	1.5628797928268725E8	2.0739829336287494E9	2.821922062999985	3.298413392492954	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9416910693632193	0.9736346471797447	1.084690083845815	1.585035744636812E-9	-106460.48977546034	-110743.82923172359	-117549.82626913371	-1267.2112747049687
82900	-336036.8480057827	-1282.310729131591	-334754.5372766511	6.268645584756854E8	2.2666521732527918E8	1.1284167434454624E8	2.9113354682936925E8	1.5635063769407752E8	2.0739829336287494E9	2.821922062999985	3.298413392492954	3.552058981816305	0.7017808346641928	0.6692950582671663	0.7336639888037609	0.9416910693632193	0.9736346471797447	1.084690083845815	1.5884542725449765E-9	-106459.28005545895	-110743.63784471998	-117551.61937647221	-1267.2241912154989
