# BEAST v1.6.1, Build r3651
# Generated Sat Jan 02 16:28:17 EST 2016 [seed=1451770041623]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(CPZ)	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SMM)	constant.popSize	CP1.kappa	CP2.kappa	CP3.kappa	CP1.alpha	CP2.alpha	CP3.alpha	CP1.mu	CP2.mu	CP3.mu	clock.rate	CP1.treeLikelihood	CP2.treeLikelihood	CP3.treeLikelihood	coalescent
167000	-335853.6559685517	-1127.8393251939356	-334725.81664335774	4.0361604191529915E7	1.8576033748215556E7	1.4662598862756995E7	7302258.939756709	9810386.829912484	1.6189736934158328E8	2.83770506874153	3.2797546164378995	3.5327307415831943	0.7058770852515339	0.6652631667920864	0.7247617741976119	0.9290148398440181	1.002167902661974	1.0688172574940082	2.4580586358687848E-8	-106448.59006643067	-110742.39426378797	-117534.83231313908	-1112.5736194583508
168000	-335823.9324146176	-1086.4507444174774	-334737.4816702001	1.888928506939082E7	9058733.22852154	7063425.623803803	3481356.61060459	4766021.38215455	7.23323886212758E7	2.83770506874153	3.274552651125076	3.5327307415831943	0.7058770852515339	0.6455924055568516	0.7247617741976119	0.9308755963398951	0.9899080410228406	1.0792163626372648	5.188288477640715E-8	-106449.9150145497	-110745.70048534381	-117541.86617030666	-1071.2462216083684
169000	-335820.92294419004	-1081.6317489067542	-334739.2911952833	1.7553988033370525E7	7951468.733978074	6344537.223830718	3181655.0494682323	4310245.501839741	5.6206260170862E7	2.8600335254683267	3.274552651125076	3.5673137232876537	0.6899574303626276	0.6455924055568516	0.7247617741976119	0.9281330587971257	0.9858898021893286	1.0859771390135462	5.756431019604179E-8	-106445.2301774198	-110756.19598378833	-117537.86503407516	-1066.5561810495904
170000	-335877.1130185542	-1136.6542518421816	-334740.45876671205	4.7526292061955705E7	2.177775552340022E7	1.705608143897627E7	8537595.938608598	1.1816937108528981E7	1.5007445029890776E8	2.8600335254683267	3.274552651125076	3.502074544333592	0.6899574303626276	0.6455924055568516	0.7247617741976119	0.9294803058963892	0.9899767262048037	1.0805429678988077	2.1716581809134494E-8	-106452.41635111872	-110751.20799259549	-117536.83442299785	-1121.591991608208
171000	-335803.3604700022	-1065.9314614542789	-334737.429008548	1.3183797140025241E7	6197488.122507803	4781952.50176151	2461184.043212067	3405951.636769682	5.499934127989821E7	2.8600335254683267	3.274552651125076	3.483089818479682	0.6899574303626276	0.6455924055568516	0.7247617741976119	0.9425674955007152	0.9873226989658942	1.070109805533391	7.615496305046221E-8	-106457.17968976994	-110751.56507052756	-117528.68424825047	-1050.6258797457926
172000	-335785.26943790854	-1049.6270779809147	-334735.64235992765	9871355.923711436	4479171.423578064	3568292.7977156406	1839000.4016896724	2549384.573816365	3.603879799685085E7	2.8600335254683267	3.274552651125076	3.483089818479682	0.6899574303626276	0.6455924055568516	0.7247617741976119	0.9398803785226907	0.9805144543343188	1.0796051671429907	9.942155910310763E-8	-106449.88724099136	-110750.92455288158	-117534.83056605469	-1034.4778892686506
173000	-335777.069239361	-1037.6152574148657	-334739.4539819461	7789448.156017628	3573305.4008335513	2916121.873286803	1467081.6198062508	2033797.9516628324	3.611328234013566E7	2.8600335254683267	3.274552651125076	3.483089818479682	0.6784982000595845	0.6455924055568516	0.7247617741976119	0.936024890716366	1.004725830697976	1.0592492785856582	1.2596861356242684E-7	-106450.53248675288	-110753.03427224401	-117535.88722294923	-1022.2275769224267
174000	-335800.96339695883	-1058.336056708578	-334742.62734025024	1.1591539681995269E7	5228930.313169358	4157279.0885415063	2160972.128463343	2837987.7303327206	5.346182682710377E7	2.8600335254683267	3.274552651125076	3.483089818479682	0.6784982000595845	0.6455924055568516	0.7302374054289874	0.9634897979901292	0.9589862974286727	1.0775239045811984	8.77402197441991E-8	-106459.73582594914	-110746.93895291138	-117535.95256138973	-1042.9173597883341
175000	-335825.89340081863	-1085.5683884899495	-334740.3250123287	1.83440006420582E7	8553053.857499735	6850645.316860733	3569327.9742031805	4676627.895322012	7.788037205331117E7	2.8600335254683267	3.3057113523173336	3.483089818479682	0.6784982000595845	0.6455924055568516	0.7302374054289874	0.9859316768800933	0.9705020352375349	1.0435662878823722	5.313657361055149E-8	-106454.24116696586	-110747.11834932269	-117538.9654960401	-1070.2638713409042
176000	-335804.8958373676	-1073.2473244033047	-334731.6485129643	1.493481076234932E7	6884752.55770941	5514404.404908587	2873118.80751826	3799071.06746956	5.389927954931852E7	2.8600335254683267	3.3057113523173336	3.483089818479682	0.6784982000595845	0.6455924055568516	0.7302374054289874	0.9274934656780864	0.988385006353672	1.084121527968242	6.585976814590473E-8	-106452.15768055138	-110747.12254243878	-117532.36828997417	-1058.0964164660886
177000	-335815.53209862247	-1079.8076010211844	-334735.7244976013	1.7308573736403745E7	7768401.6254764795	6144075.523724425	3218004.1323891124	4191105.734763057	7.604450170985098E7	2.8600335254683267	3.3057113523173336	3.483089818479682	0.6784982000595845	0.6455924055568516	0.7302374054289874	0.9132785690761168	0.997965452423941	1.0887559784999423	5.9177973026307973E-8	-106451.84048511401	-110744.69501063827	-117539.18900184896	-1064.4193628604141
178000	-335790.0530341791	-1056.1846304486512	-334733.86840373045	1.1404220980716068E7	5107628.336427477	4070523.4645584943	2023445.7825660515	2716250.1555748633	3.9910920578960344E7	2.8403390482876127	3.3057113523173336	3.483089818479682	0.6742544127208099	0.6455924055568516	0.7302374054289874	0.915167561797601	0.9921773974179584	1.0926550407844409	8.875180128628683E-8	-106445.60630721146	-110746.97655861481	-117541.28553790417	-1041.04329142823
179000	-335768.88696678675	-1032.8676395919283	-334736.01932719484	7399301.418218411	3431275.9217868177	2697256.2354972637	1349980.193593071	1769226.580560718	3.192257163869658E7	2.8403390482876127	3.3057113523173336	3.483089818479682	0.6742544127208099	0.6455924055568516	0.7302374054289874	0.926167575549705	1.0288178728955013	1.045014551554794	1.3691006035084283E-7	-106451.72133719863	-110749.07805381232	-117535.2199361839	-1017.5165902105415
180000	-335789.7951748368	-1043.2108574775675	-334746.58431735926	8471566.05454607	4055262.462969441	3258809.692552283	1630759.8382758095	2207246.1616927474	3.2350344992910445E7	2.8403390482876127	3.3057113523173336	3.483089818479682	0.6992634393250606	0.6455924055568516	0.7302374054289874	0.9264353226524514	1.0256873142254208	1.047877363122128	1.1195878511259664E-7	-106459.62353575822	-110744.24128321356	-117542.7194983875	-1028.0474889549328
181000	-335771.4948066157	-1027.594211388093	-334743.9005952276	6475418.40684092	3038173.284483583	2441476.6337660635	1221753.4670814893	1653652.847866082	3.0330862470969725E7	2.8403390482876127	3.3057113523173336	3.483089818479682	0.6992634393250606	0.6455924055568516	0.7142602433053576	0.9350622917379924	0.9988901337292788	1.0660475745327291	1.517273682027481E-7	-106455.8864314495	-110744.19980140016	-117543.81436237798	-1012.1916512810155
182000	-335809.00155195815	-1072.384259574609	-334736.61729238357	1.47888252145807E7	6864969.0662431335	5483298.576589947	2760639.032975817	3736546.465234003	6.24768027864022E7	2.8403390482876127	3.3057113523173336	3.483089818479682	0.6992634393250606	0.6455924055568516	0.7142602433053576	0.942350899913323	0.9643959636543623	1.093253136432315	6.561779267527007E-8	-106447.56602890593	-110752.73573587637	-117536.31552760125	-1057.0964700454672
183000	-335782.04659648845	-1046.9203734607197	-334735.1262230277	9232679.111521611	4403975.67958765	3470341.8996979627	1765649.5971176075	2376211.237312464	3.6822144818883695E7	2.8403390482876127	3.3793675590804755	3.483089818479682	0.6992634393250606	0.6455924055568516	0.7142602433053576	0.9395582641847448	0.9671885993829406	1.093253136432315	1.048608811364214E-7	-106451.3827540441	-110749.75158238962	-117533.99188659401	-1031.6680092955935
184000	-335757.06755021977	-1027.3045089648097	-334729.76304125495	6527085.4532870995	3080616.1004068838	2458438.1849056906	1223401.6405203892	1670489.7169844094	2.661996215877072E7	2.8403390482876127	3.380316283020125	3.460485588476154	0.6992634393250606	0.6441527825376989	0.7298245635096766	0.9395582641847448	0.9905612494152398	1.0698804864000158	1.491876834059587E-7	-106446.19151815855	-110753.42141833814	-117530.15010475829	-1012.0315753272998
185000	-335776.5387830071	-1043.1134880494815	-334733.42529495765	8696762.440484842	4100637.387683984	3187222.0233648745	1651999.707910062	2223604.7485122066	3.383923924457006E7	2.8403390482876127	3.380316283020125	3.460485588476154	0.6992634393250606	0.6441527825376989	0.7298245635096766	0.9395582641847448	0.9913508852562614	1.0690908505589942	1.1277386172194947E-7	-106448.90078569161	-110748.7891965826	-117535.73531268344	-1027.8801354729385
186000	-335786.333728335	-1046.6236983632318	-334739.7100299717	9492537.15449444	4396996.879817542	3480452.43848934	1712248.101122069	2373492.665716209	3.80775945195565E7	2.8403390482876127	3.380316283020125	3.6340239377327173	0.6992634393250606	0.6441527825376989	0.7298245635096766	0.9256550337366188	0.9739755719706108	1.1003693942927706	1.0575389826890084E-7	-106452.11411508254	-110755.45726861942	-117532.13864626977	-1031.2792886079378
187000	-335784.5077565866	-1049.1168511329965	-334735.3909054536	1.0093933933454672E7	4680223.471586416	3632121.8749433253	1812255.8960401467	2444193.8296874063	3.954101461014145E7	2.8403390482876127	3.380316283020125	3.5868162769514935	0.6992634393250606	0.6441527825376989	0.7298245635096766	0.9255292395963396	1.0083052685678489	1.0661654918358119	9.995533880115619E-8	-106449.09391198643	-110755.72426315192	-117530.57273031521	-1033.8065142993485
188000	-335779.8177748837	-1046.8949261423174	-334732.9228487414	9603102.433749488	4492981.624599818	3469089.0662026103	1780279.885669908	2346408.8906044033	3.7291404106854685E7	2.8403390482876127	3.380316283020125	3.5868162769514935	0.6992634393250606	0.6441527825376989	0.7231936650410212	0.9382957531209016	0.9996851015368543	1.0620191453422443	1.0641436455554968E-7	-106447.52773984303	-110754.50999415196	-117530.88511474642	-1031.5806104575527
189000	-335784.6346654487	-1049.3631648410947	-334735.2715006076	9755292.775155572	4463847.575556712	3560252.366473786	1837558.3840496675	2410397.906234705	4.4853043700656876E7	2.8403390482876127	3.380316283020125	3.451797260112565	0.6992634393250606	0.6441527825376989	0.7231936650410212	0.9347208551940641	0.9923375225610709	1.0729416222448651	1.0264465399179411E-7	-106450.42851068404	-110751.47264616251	-117533.37034376105	-1033.9449595433066
190000	-335808.9420382226	-1068.658749959381	-334740.28328826325	1.3429599738097573E7	6527480.352994043	5018139.121189439	2580351.4483709	3452951.831981009	6.357337942279799E7	2.8403390482876127	3.380316283020125	3.451797260112565	0.7105523737775703	0.6441527825376989	0.7231936650410212	0.9329539352091885	0.9879526994514449	1.079093365339367	7.350666055274655E-8	-106446.81823523813	-110756.74763309519	-117536.71741992995	-1053.2253044348674
191000	-335811.2570620485	-1072.0611194729784	-334739.1959425755	1.413995403339942E7	6720824.02783229	5349034.544420388	2750499.4781431197	3681652.0468327245	6.711958287248468E7	2.8403390482876127	3.380316283020125	3.451797260112565	0.7105523737775703	0.6441527825376989	0.7116983009895694	0.9326817565788	0.9998309553997605	1.0674872880214397	6.906115335547791E-8	-106457.9425790166	-110758.21095487376	-117523.04240868516	-1056.6357141668248
192000	-335817.89970911026	-1082.849408844294	-334735.05030026595	1.7758564607442144E7	8119999.242555894	6474623.229555227	3329282.6333756014	4456376.130609879	8.09801949686183E7	2.8403390482876127	3.380316283020125	3.482835248806589	0.7105523737775703	0.6441527825376989	0.7116983009895694	0.9326817565788	1.0072610508889643	1.0600571925322357	5.5617221914759196E-8	-106458.47273827733	-110747.10548793504	-117529.47207405358	-1067.4422118271184
193000	-335849.5348625651	-1105.5903534993718	-334743.9445090657	2.6927509817010075E7	1.2165286491553504E7	9602214.998062767	4934017.136747726	6478773.342686711	8.003715749188927E7	2.8403390482876127	3.4193764541286535	3.482835248806589	0.7105523737775703	0.6441527825376989	0.7116983009895694	0.9261286012891838	0.9935793272223555	1.0802920714884607	3.7971575733806147E-8	-106454.37095956701	-110747.45573003008	-117542.11781946864	-1090.5630095975678
194000	-335851.9006015885	-1102.157189828516	-334749.74341175996	2.4889329431095846E7	1.1683339210060436E7	9103068.777363045	4738548.156420234	6318860.809087917	1.0396028032093944E8	2.8403390482876127	3.4193764541286535	3.578561250444233	0.7105523737775703	0.6441527825376989	0.7015470552259413	0.9175660970234695	0.9874302215392969	1.0950036814372337	3.903854575795144E-8	-106456.3864619078	-110754.70741089134	-117538.64953896086	-1086.80899379076
195000	-335841.64210436627	-1104.1406579288011	-334737.5014464375	2.628078518599843E7	1.2055936498953829E7	9435692.0944731	4812822.0074909255	6581674.884786295	1.0443399186281122E8	2.8210856864043494	3.2540545712521154	3.578561250444233	0.7105523737775703	0.6507050582233258	0.7036833116154304	0.9175660970234695	0.9821753915358744	1.100258511440656	3.7941891660129395E-8	-106452.7638451829	-110751.22407254337	-117533.51352871122	-1088.8794068820234
196000	-335867.58155529056	-1121.9961477737243	-334745.5854075168	3.499802599353054E7	1.646696230090787E7	1.3401731460450333E7	6645338.9829632575	8986828.436395304	1.2885895974242243E8	2.8210856864043494	3.2540545712521154	3.578561250444233	0.7105523737775703	0.6507050582233258	0.7036833116154304	0.8930470605344254	0.9877303471924055	1.1192225922731691	2.820713051137518E-8	-106457.56560423579	-110749.15690738123	-117538.86289589977	-1106.8209180115646
197000	-335888.2318044188	-1150.6449071628278	-334737.58689725597	6.144302937180762E7	2.766859969775862E7	2.2252717679727595E7	1.1057538620103788E7	1.4616433698137924E7	2.2153073445759997E8	2.8210856864043494	3.2540545712521154	3.578561250444233	0.7105523737775703	0.6507050582233258	0.7036833116154304	0.9050610814980181	0.9726813506108871	1.1222575678910949	1.681156970786703E-8	-106444.35299020744	-110748.63761277411	-117544.59629427445	-1135.4448245067547
198000	-335865.0641685423	-1127.6533753027454	-334737.41079323954	3.969677583008424E7	1.868409730137497E7	1.475356494226055E7	7259364.36851973	9768828.319806453	1.4203649644314215E8	2.8210856864043494	3.2540545712521154	3.578561250444233	0.7105523737775703	0.6507050582233258	0.7036833116154304	0.9260708246952523	0.9774992878780516	1.096429887426696	2.4650967630614398E-8	-106458.5003854593	-110742.3163863777	-117536.59402140255	-1112.515403857549
199000	-335833.4166659765	-1096.535179502991	-334736.88148647355	2.246621157097213E7	1.050169439158577E7	8290045.125769528	4079045.195852921	5489115.87904546	1.064751302815889E8	2.8210856864043494	3.3634171903978047	3.578561250444233	0.7105523737775703	0.6507050582233258	0.7036833116154304	0.9650579157833717	0.9774992878780516	1.0574427963385766	4.416251417691458E-8	-106459.58136567354	-110748.8082228552	-117528.49189794481	-1081.0656922462597
200000	-335846.70260311343	-1115.6152476814036	-334731.08735543204	3.137020943883467E7	1.4932346946015917E7	1.1653536218551993E7	5666741.862640297	7730776.068675992	1.450711632830653E8	2.835137960055362	3.3634171903978047	3.578561250444233	0.7105523737775703	0.6507050582233258	0.7119005859731092	0.9314248645629816	1.0112361186196674	1.057339016817351	3.168584581107155E-8	-106450.28094520558	-110753.68153830653	-117527.12487191992	-1100.1630269695154
201000	-335838.886224512	-1101.3885816885302	-334737.4976428235	2.499712837765506E7	1.1359038509339137E7	9114454.947680315	4568701.601830893	6105666.338392445	8.648643032320629E7	2.835137960055362	3.3634171903978047	3.506204783257401	0.7105523737775703	0.6507050582233258	0.7119005859731092	0.9076801500440592	1.011501317362318	1.0808185325936228	4.054609604450996E-8	-106449.08188705637	-110749.85137465723	-117538.56438110993	-1086.2311626960811
202000	-335824.1935368369	-1087.6249907355782	-334736.56854610133	1.9556762578564115E7	9046569.033854764	7187112.643296984	3572256.875466968	4761802.993843339	7.685346129973654E7	2.835137960055362	3.3025755447216034	3.5664158604324836	0.7105523737775703	0.6507050582233258	0.7119005859731092	0.9290772702387676	1.0042049102380444	1.066717819523188	5.1205706874687264E-8	-106452.87937873708	-110748.75681042369	-117534.9323569406	-1072.353223468426
203000	-335894.5374060692	-1154.1436491888803	-334740.39375688037	6.510453432777533E7	2.883370391653216E7	2.321418422615733E7	1.1634312354687747E7	1.5632047319823032E7	2.3052934344750348E8	2.835137960055362	3.319841131896416	3.5664158604324836	0.7105523737775703	0.6507050582233258	0.7119005859731092	0.9113106134948691	0.9961562184042456	1.0925331681008852	1.5690539819603218E-8	-106456.81366291356	-110745.1530761306	-117538.42701783618	-1138.9491417461236
