3765000	-336215.4886	-1394.1107  	-334821.3779	5.04072E9   	1.97274E-10 	1.88 hours/million states
3766000	-336236.2734	-1415.2269  	-334821.0465	7.05187E9   	1.36056E-10 	1.88 hours/million states
3767000	-336207.1458	-1387.0723  	-334820.0734	4.4671E9    	2.26011E-10 	1.88 hours/million states
3768000	-336239.4618	-1418.9869  	-334820.4749	7.77173E9   	1.25008E-10 	1.88 hours/million states
3769000	-336221.8644	-1410.8826  	-334810.9818	6.95803E9   	1.47171E-10 	1.88 hours/million states
3770000	-336266.5863	-1449.9237  	-334816.6626	1.37487E10  	7.14863E-11 	1.88 hours/million states
3771000	-336289.4979	-1467.2335  	-334822.2643	1.85424E10  	5.33416E-11 	1.88 hours/million states
3772000	-336269.8357	-1447.2067  	-334822.6290	1.26446E10  	7.45398E-11 	1.88 hours/million states
3773000	-336302.8121	-1490.9076  	-334811.9045	2.92437E10  	3.42658E-11 	1.88 hours/million states
3774000	-336267.4578	-1457.1155  	-334810.3423	1.53204E10  	6.41665E-11 	1.88 hours/million states
3775000	-336303.9504	-1494.1563  	-334809.7941	2.99085E10  	3.3558E-11  	1.88 hours/million states
3776000	-336334.0730	-1521.6670  	-334812.4060	5.13067E10  	2.00352E-11 	1.88 hours/million states
3777000	-336312.4886	-1500.0877  	-334812.4009	3.46757E10  	2.98241E-11 	1.88 hours/million states
3778000	-336345.4987	-1534.9783  	-334810.5204	5.90678E10  	1.67938E-11 	1.88 hours/million states
3779000	-336389.9204	-1578.9937  	-334810.9267	1.38752E11  	7.35244E-12 	1.88 hours/million states
3780000	-336457.0970	-1638.0388  	-334819.0582	4.02044E11  	2.55262E-12 	1.88 hours/million states
3781000	-336476.8949	-1661.6538  	-334815.2412	5.89529E11  	1.68953E-12 	1.88 hours/million states
3782000	-336490.6679	-1677.1445  	-334813.5234	7.38398E11  	1.35853E-12 	1.88 hours/million states
3783000	-336522.0073	-1710.3685  	-334811.6388	1.39167E12  	6.96709E-13 	1.88 hours/million states
3784000	-336523.4375	-1707.8417  	-334815.5957	1.43865E12  	7.2774E-13  	1.88 hours/million states
3785000	-336572.9100	-1758.0408  	-334814.8692	3.3701E12   	2.91301E-13 	1.88 hours/million states
3786000	-336611.8089	-1792.5405  	-334819.2685	6.32052E12  	1.57435E-13 	1.89 hours/million states
3787000	-336591.9552	-1772.3218  	-334819.6335	4.36582E12  	2.29823E-13 	1.89 hours/million states
3788000	-336581.9295	-1762.4750  	-334819.4545	3.69592E12  	2.81291E-13 	1.89 hours/million states
3789000	-336550.1304	-1739.1039  	-334811.0265	2.40021E12  	4.12285E-13 	1.89 hours/million states
3790000	-336529.8835	-1723.0363  	-334806.8472	1.76276E12  	5.6162E-13  	1.89 hours/million states
3791000	-336502.4992	-1695.5657  	-334806.9335	1.10665E12  	8.99329E-13 	1.89 hours/million states
3792000	-336503.0389	-1691.0716  	-334811.9673	9.90262E11  	1.003E-12   	1.89 hours/million states
3793000	-336442.7162	-1631.7959  	-334810.9203	3.56032E11  	2.87967E-12 	1.89 hours/million states
3794000	-336416.4949	-1603.9821  	-334812.5128	2.18784E11  	4.73827E-12 	1.89 hours/million states
3795000	-336442.4488	-1629.8983  	-334812.5506	3.43775E11  	2.86744E-12 	1.89 hours/million states
3796000	-336460.0348	-1646.6710  	-334813.3638	4.66319E11  	2.12429E-12 	1.89 hours/million states
3797000	-336395.2237	-1575.4794  	-334819.7443	1.24459E11  	7.60842E-12 	1.89 hours/million states
3798000	-336390.0780	-1568.8427  	-334821.2353	1.17267E11  	8.69164E-12 	1.89 hours/million states
3799000	-336372.7300	-1551.3471  	-334821.3829	8.24784E10  	1.19224E-11 	1.89 hours/million states
3800000	-336359.6321	-1537.6071  	-334822.0250	6.50884E10  	1.49766E-11 	1.89 hours/million states
3801000	-336340.8164	-1520.6224  	-334820.1940	4.80758E10  	2.11312E-11 	1.89 hours/million states
3802000	-336340.8100	-1522.5975  	-334818.2125	4.90998E10  	1.98442E-11 	1.89 hours/million states
3803000	-336337.9632	-1518.4801  	-334819.4831	4.81312E10  	2.14742E-11 	1.89 hours/million states
3804000	-336311.0216	-1496.4264  	-334814.5952	3.10339E10  	3.17825E-11 	1.89 hours/million states
3805000	-336296.7665	-1487.1602  	-334809.6062	2.64627E10  	3.64873E-11 	1.89 hours/million states
3806000	-336302.9835	-1494.5780  	-334808.4055	3.06894E10  	3.30732E-11 	1.89 hours/million states
3807000	-336246.6390	-1434.5440  	-334812.0950	1.05688E10  	9.39177E-11 	1.89 hours/million states
3808000	-336222.5711	-1410.5603  	-334812.0108	6.86834E9   	1.45047E-10 	1.89 hours/million states
