# BEAST v1.6.1, Build r3651
# Generated Wed Jan 06 01:39:04 EST 2016 [seed=1452062334603]
state	posterior	prior	likelihood	treeModel.rootHeight	tmrca(HIV-1)	tmrca(HIV-2)	tmrca(SIV-cpz)	tmrca(SIV-smm)	constant.popSize	kappa	alpha	clock.rate	treeLikelihood	coalescent
3619000	-335947.31002518436	-1139.4940377927655	-334807.8159873916	5.2766631051550575E7	1.948004059452174E7	1.0034188641279435E7	2.4318687155341282E7	1.3426783899942517E7	2.222742251303812E8	3.1833617505349836	0.7040208052891271	1.866488530652722E-8	-334807.8159873916	-1128.8313519057904
3620000	-335957.3065116014	-1143.2861236487463	-334814.0203879526	5.812209129662006E7	2.0923634557904247E7	1.072133377344349E7	2.6431969923342668E7	1.442179333493565E7	2.2877723626538703E8	3.220872006898131	0.7040208052891271	1.7025136847159644E-8	-334814.0203879526	-1132.6735196516497
3621000	-335947.4202575339	-1136.6009562844129	-334810.81930124946	5.0097506508570924E7	1.8468832299121898E7	9463485.654782565	2.33309188467563E7	1.2729799969427442E7	2.0401567332669953E8	3.220872006898131	0.6859683947642476	1.9515359513874436E-8	-334810.81930124946	-1125.9665298071448
3622000	-335913.07265861577	-1102.7625745194027	-334810.3100840964	2.813028041688941E7	9912680.150957823	5079287.357733891	1.2522282535796527E7	6832399.224752637	1.2757047220131396E8	3.220872006898131	0.6859683947642476	3.671009860631192E-8	-334810.3100840964	-1091.96645771736
3623000	-335920.7510936191	-1109.455367366551	-334811.29572625255	3.2142248599883713E7	1.1547788284424694E7	5730045.618550887	1.4412453995899923E7	7896911.175340424	1.2094267235306455E8	3.220872006898131	0.6859683947642476	3.1599798030736854E-8	-334811.29572625255	-1098.862354101743
3624000	-335931.45332918107	-1123.3306935359606	-334808.1226356451	3.959287919512836E7	1.4354128346698962E7	7122559.594555047	1.7914964264375445E7	9816016.172222802	1.9456528004003188E8	3.220872006898131	0.6859683947642476	2.571055311325138E-8	-334808.1226356451	-1112.4682721308595
3625000	-335947.4737841644	-1137.3986596443194	-334810.0751245201	5.1010186258600116E7	1.9047612750663828E7	9451479.997516492	2.3772763730949875E7	1.3025637662335066E7	1.960691037598955E8	3.220872006898131	0.6859683947642476	1.9317387992048857E-8	-334810.0751245201	-1126.8141488248364
3626000	-335949.8760913532	-1146.5572218276964	-334803.3188695255	6.110044268491164E7	2.232960968217334E7	1.1198936186908582E7	2.786892731007131E7	1.527001880333913E7	2.5706959307521322E8	3.220872006898131	0.6859683947642476	1.6362433490834527E-8	-334803.3188695255	-1135.8676828755908
3627000	-335949.9921526147	-1143.5946757145384	-334806.39747690014	5.708309173199249E7	2.082191385495279E7	1.0559358409852581E7	2.6277316617731877E7	1.41738749349282E7	1.9191934737470782E8	3.220872006898131	0.6935895578277702	1.739499903733359E-8	-334806.39747690014	-1133.1362748907482
3628000	-335929.6891894997	-1108.2308091235209	-334821.45838037616	3.0744521179328095E7	1.0961765201163165E7	5559009.0502751265	1.3584322287039602E7	7461883.192374154	9.640368644111118E7	3.220872006898131	0.6935895578277702	3.3277775315605786E-8	-334821.45838037616	-1097.8128807698024
3629000	-335930.9028151519	-1116.995102491914	-334813.90771266	3.480941365040032E7	1.2947795726766847E7	6566179.105767836	1.6071385889723334E7	8738173.83419054	1.5700794463966206E8	3.220872006898131	0.6997159854422628	2.7960859900516023E-8	-334813.90771266	-1106.2633321838834
3630000	-336001.47926579363	-1192.2701620568157	-334809.2091037368	1.3872192664227146E8	5.005297100017521E7	2.5462439470431466E7	6.4466630265255034E7	3.3779615522745326E7	5.398374437285161E8	3.220872006898131	0.6997159854422628	7.068166696863333E-9	-334809.2091037368	-1181.677249419687
3631000	-336009.7686821204	-1193.7013326310123	-334816.0673494894	1.3827430346524867E8	5.142904980320433E7	2.6223333483871374E7	6.568736306034042E7	3.470829991383092E7	5.517299963238888E8	3.245643993672358	0.6997159854422628	6.91533739033226E-9	-334816.0673494894	-1183.0999544711583
3632000	-336026.6996452069	-1208.8824707066015	-334817.8171745003	1.781494086106786E8	6.593587834184453E7	3.367095589647273E7	8.421609957633948E7	4.449862965245802E7	8.63225273870458E8	3.245643993672358	0.6997159854422628	5.431829618452598E-9	-334817.8171745003	-1198.0746999092512
3633000	-336049.4613490191	-1234.2048655450055	-334815.25648347405	2.889641769355753E8	1.066805404418773E8	5.308936983161021E7	1.359807487850707E8	7.18503589039501E7	1.0783008847780728E9	3.245643993672358	0.7025783214109822	3.3912712502641845E-9	-334815.25648347405	-1223.6452287151822
3634000	-336062.98664300685	-1244.5721440990812	-334818.41449890775	3.41894410349098E8	1.3069758459927894E8	6.41767294401839E7	1.6031850019473875E8	8.685582552937712E7	1.2905457945016139E9	3.1704279995828224	0.7025783214109822	2.8024256846004303E-9	-334818.41449890775	-1234.0492894382992
3635000	-336065.8606516581	-1253.9218481224764	-334811.9388035356	3.9655488566480684E8	1.4883373994585636E8	7.49475048349629E7	1.9208881985250285E8	1.01432831816009E8	1.7886115314548032E9	3.188426963339177	0.7025783214109822	2.4360648325380496E-9	-334811.9388035356	-1243.2063515274194
3636000	-336062.24274717	-1240.5274179241173	-334821.71532924584	3.231305194391377E8	1.1886758893719254E8	5.985759142941331E7	1.542992629537317E8	8.101036876065156E7	1.2192012502359886E9	3.188426963339177	0.7025783214109822	2.9309574321869025E-9	-334821.71532924584	-1230.0104048064536
3637000	-336061.38903264864	-1245.8322491035997	-334815.55678354506	3.432807538417215E8	1.2961148555320814E8	6.321492034093488E7	1.6033105362568575E8	8.930661161380102E7	1.710821325220611E9	3.188426963339177	0.7025783214109822	2.8177523903883748E-9	-334815.55678354506	-1235.0158085612395
3638000	-336031.6460362842	-1208.8289512380559	-334822.81708504615	1.8383279038276178E8	6.736270293028398E7	3.406543185640391E7	8.475188699347958E7	4.6939982150707275E7	6.151101394795606E8	3.188426963339177	0.7025783214109822	5.333952003545545E-9	-334822.81708504615	-1198.3979234645174
3639000	-336002.2987969792	-1181.0491862325944	-334821.24961074657	1.1097904621651201E8	4.106031870331304E7	2.0914610218067024E7	5.195173816922068E7	2.8611836271335036E7	4.52067306095662E8	3.2289983353992238	0.7025783214109822	8.744609067634152E-9	-334821.24961074657	-1170.4182916811221
3640000	-336033.39538716717	-1219.8240598273678	-334813.5713273398	2.257782788924374E8	8.232069026891991E7	4.1931119977345996E7	1.0415659405038579E8	5.7363074279488586E7	8.089095045267899E8	3.2289983353992238	0.7025783214109822	4.362430295514875E-9	-334813.5713273398	-1209.3060219885942
3641000	-336064.75781244884	-1253.0065449136525	-334811.7512675352	4.205060477264215E8	1.456970739738716E8	7.445470051637489E7	1.872776384874837E8	1.0314105588214499E8	1.7212834474080207E9	3.2289983353992238	0.6863157412306186	2.451464034797959E-9	-334811.7512675352	-1242.309136196965
3642000	-336084.3914992875	-1274.4029471008519	-334809.98855218664	6.091473920333211E8	2.238386604428668E8	1.0954721941603407E8	2.75546666803032E8	1.4878080396210343E8	2.232524638662072E9	3.2289983353992238	0.6863157412306186	1.6612601194608197E-9	-334809.98855218664	-1263.83419539684
3643000	-336075.87574778934	-1253.4388845750411	-334822.4368632143	4.119527587356628E8	1.5109024590321562E8	7.548199484434439E7	1.891182643797848E8	1.012759294413526E8	1.5082206654968326E9	3.2289983353992238	0.6863157412306186	2.4084292818147146E-9	-334822.4368632143	-1242.8913083884313
3644000	-336073.87759122695	-1250.9364223127282	-334822.9411689142	3.8394959801221377E8	1.4093943740203193E8	7.162899428640506E7	1.794646671255726E8	9.633498673980913E7	1.617760620088665E9	3.2289983353992238	0.6944902339134983	2.498994214270703E-9	-334822.9411689142	-1240.2818572168985
3645000	-336079.96638496395	-1265.3660959145625	-334814.6002890494	5.1777015752819896E8	1.832977568124196E8	9.34414601841838E7	2.341152589778127E8	1.2567092303151654E8	2.0904807885724542E9	3.2289983353992238	0.6944902339134983	1.990734371903229E-9	-334814.6002890494	-1254.682336946624
3646000	-336088.7662484971	-1262.3084754330903	-334826.45777306403	4.750619092785006E8	1.7404641818405342E8	8.751934952159114E7	2.1927755771827245E8	1.1770618113005406E8	1.536669986420531E9	3.2213010856426973	0.6944902339134983	2.0849487239709074E-9	-334826.45777306403	-1251.888946193782
3647000	-336129.75719699136	-1304.9779445727215	-334824.7792524186	1.026054719152795E9	3.7600839237445366E8	1.881651628155482E8	4.911770633960479E8	2.539540147929671E8	4.400434657491202E9	3.2388973910023267	0.6944902339134983	9.720856689548646E-10	-334824.7792524186	-1294.2625732207573
3648000	-336132.6553779462	-1311.989021233715	-334820.6663567125	1.1615117602173195E9	4.265712059852761E8	2.1398635238233763E8	5.526159749203126E8	2.875551108604871E8	4.1304885192785897E9	3.2388973910023267	0.6944902339134983	8.488175142053247E-10	-334820.6663567125	-1301.4724216345526
3649000	-336121.9516904514	-1306.0465973531602	-334815.90509309823	1.0635843220346882E9	3.8603498254971117E8	1.8704244861027518E8	5.0010196478760445E8	2.63103126387422E8	4.305287452820848E9	3.2388973910023267	0.6944902339134983	9.438531421978292E-10	-334815.90509309823	-1295.3825292952035
3650000	-336136.701507713	-1324.717945722136	-334811.98356199084	1.4461301656306074E9	5.423699353696086E8	2.673153381142815E8	6.896089392570359E8	3.688443006491815E8	6.142700303359271E9	3.2388973910023267	0.6944902339134983	6.752315687869456E-10	-334811.98356199084	-1314.033037109922
3651000	-336130.4904284583	-1308.6413375257564	-334821.8490909326	1.08019856844069E9	3.980941133194698E8	2.044658828250546E8	5.0066911354558396E8	2.745337376768876E8	3.835768575318443E9	3.2388973910023267	0.6944902339134983	9.164807153691102E-10	-334821.8490909326	-1298.1221436791132
3652000	-336162.9994173897	-1346.3337153291022	-334816.66570206056	2.107627356079429E9	7.821083317348999E8	3.9912146341003954E8	1.0149875347733281E9	5.435363186080258E8	8.284258071068466E9	3.2388973910023267	0.690984252314933	4.5783852049449195E-10	-334816.66570206056	-1335.7378646663408
3653000	-336186.9907559213	-1374.2566374668845	-334812.7341184544	3.590554585154676E9	1.2900593190621536E9	6.452753787618687E8	1.6167558461103196E9	8.663208177957252E8	1.1842975034914095E10	3.2388973910023267	0.690984252314933	2.8348627873002707E-10	-334812.7341184544	-1363.7822825037174
3654000	-336184.9142844738	-1371.5844445205596	-334813.3298399532	3.341053930934708E9	1.2118245755872254E9	6.303096244906818E8	1.5514798518605924E9	8.308866567910464E8	1.1463890435168245E10	3.197174683505227	0.690984252314933	2.936646920977711E-10	-334813.3298399532	-1361.1217483987145
3655000	-336172.8024998274	-1360.2864906030659	-334812.51600922435	2.832466444038683E9	9.899366038043689E8	5.0760227389662826E8	1.2932093336095147E9	6.963214396593183E8	1.1807422715005318E10	3.197174683505227	0.6867061536228715	3.5968877147586245E-10	-334812.51600922435	-1349.5916705171207
3656000	-336196.16723879846	-1382.3304424442144	-334813.83679635427	4.1358959081382513E9	1.4897320817175357E9	7.617853414439126E8	1.8911866222426412E9	1.0380509287645305E9	1.504787405161543E10	3.197174683505227	0.6867061536228715	2.3891345370834123E-10	-334813.83679635427	-1371.8018426415467
3657000	-336211.00945923885	-1396.253327918356	-334814.7561313205	5.22245555361788E9	1.8814604969336765E9	9.347711375891781E8	2.3869226616331325E9	1.2789809125023396E9	2.451934786518472E10	3.197174683505227	0.6927758282356138	1.9074163333879853E-10	-334814.7561313205	-1385.461458702331
3658000	-336153.7772312101	-1342.661290157567	-334811.1159410525	1.9671702098365097E9	7.308809576189756E8	3.674851760313158E8	9.227172039111656E8	5.0340185087024E8	8.617388884073324E9	3.197174683505227	0.6927758282356138	4.973397651620686E-10	-334811.1159410525	-1331.9577060673687
3659000	-336131.37937166035	-1324.3583418399007	-334807.02102982043	1.428713544395507E9	5.347973323754995E8	2.6830346037800255E8	6.753864443029499E8	3.611260612038351E8	6.091009060427562E9	3.236146091846593	0.6927758282356138	6.860490406978645E-10	-334807.02102982043	-1313.6669512714059
3660000	-336129.98689583846	-1314.8724091906574	-334815.1144866478	1.2482145500410547E9	4.559610146573837E8	2.2829794789954174E8	5.663716024485805E8	3.0498959182849514E8	4.430877910570034E9	3.236146091846593	0.6927758282356138	8.136125529509585E-10	-334815.1144866478	-1304.3288700178757
3661000	-336115.09283561254	-1299.8877217244585	-334815.2051138881	9.447119884342359E8	3.366076259396648E8	1.7230875466010967E8	4.2917303061338013E8	2.322141986193555E8	2.8955744863623652E9	3.236146091846593	0.6927758282356138	1.0677343597068887E-9	-334815.2051138881	-1289.4980585796047
3662000	-336124.87552102807	-1302.4225126017886	-334822.4530084263	9.853465380941973E8	3.525911668653443E8	1.8574164248840332E8	4.591501775797548E8	2.4843404158046237E8	4.051724149858548E9	3.2533508729278178	0.6927758282356138	1.0145254248282326E-9	-334822.4530084263	-1291.7420542791729
3663000	-336112.039469631	-1303.3736462508316	-334808.6658233802	9.859435568767936E8	3.654597957555301E8	1.8542688051069292E8	4.607575327229075E8	2.4786894277805874E8	4.689299507322547E9	3.1976342012188104	0.6927758282356138	1.0207053062280747E-9	-334808.6658233802	-1292.5601456820375
3664000	-336180.2604805165	-1361.072853930108	-334819.18762658635	2.759293477003045E9	1.0376278503199222E9	5.323130378830779E8	1.3193336541517568E9	7.195880360357498E8	9.689367859166788E9	3.1976342012188104	0.6927758282356138	3.5613448593234883E-10	-334819.18762658635	-1350.5854951607848
3665000	-336169.93660031486	-1354.9683888476475	-334814.9682114672	2.491508658691401E9	9.202289785935848E8	4.647585867014225E8	1.1764061309691327E9	6.300542390817329E8	9.914956711769333E9	3.1976342012188104	0.6927758282356138	3.944338986234779E-10	-334814.9682114672	-1344.3559738728943
3666000	-336191.1155834292	-1373.6246153317709	-334817.4909680974	3.496779285858491E9	1.270047462453023E9	6.430521143476012E8	1.576198164517044E9	8.624023824940414E8	1.1543586292729279E10	3.1976342012188104	0.6927758282356138	2.825608611988545E-10	-334817.4909680974	-1363.1933388156783
3667000	-336222.08119929314	-1405.7903396107852	-334816.29085968237	6.315248171468749E9	2.2872996352778134E9	1.1499551632023835E9	2.807080100679064E9	1.5730405458976755E9	2.577808434818167E10	3.1976342012188104	0.6868350570237995	1.6037186587270462E-10	-334816.29085968237	-1395.1215006773352
3668000	-336242.1655567402	-1418.6738730215181	-334823.4916837187	7.850241611577657E9	2.8727538390966806E9	1.4584163267071471E9	3.5030343622783904E9	1.919969631998196E9	2.4467258787167732E10	3.215877867465733	0.6868350570237995	1.2510772837834776E-10	-334823.4916837187	-1408.2990038389719
3669000	-336244.8840518176	-1430.017983506769	-334814.8660683108	9.566992343148983E9	3.459776065141787E9	1.7574903778999422E9	4.256149991919727E9	2.3246034958116527E9	4.551160009478556E10	3.2006924720512293	0.6868350570237995	1.0763911411575358E-10	-334814.8660683108	-1419.1779588755278
3670000	-336279.44822481094	-1465.276994213424	-334814.17123059754	1.79507947232034E10	6.65519383676893E9	3.376653546531573E9	8.186485997858945E9	4.46034414377375E9	7.582631651304854E10	3.2006924720512293	0.6868350570237995	5.563828622269273E-11	-334814.17123059754	-1454.5857440246625
3671000	-336267.50909830525	-1460.0769391598308	-334807.4321591454	1.6145933795239677E10	6.125737997624521E9	3.0018101879930415E9	7.5094612597869215E9	4.138279450076039E9	6.4216340761074326E10	3.2006924720512293	0.6868350570237995	6.022120157990853E-11	-334807.4321591454	-1449.4728029220084
3672000	-336280.1367709347	-1465.4496669507566	-334814.68710398395	1.8261433141246082E10	6.502572727685734E9	3.3057992516405907E9	8.27638308423069E9	4.598740276967241E9	7.259644420694862E10	3.232595968682917	0.6868350570237995	5.530639296397642E-11	-334814.68710398395	-1454.7969364834585
3673000	-336297.68557838234	-1485.4533007102855	-334812.23227767204	2.5721103491035557E10	9.398785404255434E9	4.763546189478093E9	1.1755467261518597E10	6.524518541624202E9	1.1044812542577396E11	3.232595968682917	0.6868350570237995	3.9056091446115957E-11	-334812.23227767204	-1474.7284819904548
3674000	-336324.8374012006	-1512.172470331412	-334812.6649308692	3.999656203897359E10	1.5235427845423733E10	7.701375625369879E9	1.90262725610631E10	1.0527442834953999E10	1.7929148530072195E11	3.232595968682917	0.696816276932887	2.3559809100416705E-11	-334812.6649308692	-1501.4681358206374
3675000	-336334.21158486913	-1527.2554181636197	-334806.9561667055	5.372978729072905E10	1.9715841436828293E10	1.0073964621076132E10	2.5348958222335182E10	1.3437273171328966E10	2.3224319917119708E11	3.232595968682917	0.696816276932887	1.8188067208475166E-11	-334806.9561667055	-1516.550829197225
3676000	-336290.0389328183	-1481.2184836366316	-334808.82044918166	2.347772415352583E10	8.690752463461647E9	4.468233821380547E9	1.1012735265383385E10	5.933105461759133E9	9.935025041828116E10	3.232595968682917	0.696816276932887	4.1611039725084854E-11	-334808.82044918166	-1470.536256096455
3677000	-336275.26675800275	-1467.9190209870426	-334807.3477370157	1.9597581919281345E10	6.919730859221737E9	3.4297401535849285E9	8.68375938434534E9	4.676767727140721E9	7.416163393360303E10	3.232595968682917	0.696816276932887	5.236720174165308E-11	-334807.3477370157	-1457.2995129335025
